,Organization Name,Organization Name URL,Headquarters Location,Industries,Last Funding Type,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Number of Employees,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Number of Funding Rounds,Acquisition Status,Acquired by,Acquired by URL,Number of Acquisitions,Acquisition Price Currency (in USD),Number of Founders,Unnamed: 20,Acquisition Price,Price Currency,Company Type,Founded Date,Twitter,Facebook,LinkedIn,Funding Status,Acquisition Type,Announced Date,Estimated Revenue Range
1029,Soldo,https://www.crunchbase.com/organization/soldo,"London, England, United Kingdom","Banking, Financial Services, FinTech, Payments",Series B,2019-07-08,61000000.0,USD,61000000.0,51-100,83200000.0,USD,83200000.0,5.0,,,,,,1.0,,,,For Profit,2015-01-01,https://twitter.com/soldo,https://www.facebook.com/soldoapp/,https://www.linkedin.com/company/soldo,Early Stage Venture,,,$1M to $10M
1031,Andjaro,https://www.crunchbase.com/organization/ouiteam,"Paris, Ile-de-France, France","Human Resources, Recruiting, Staffing Agency",Series B,2020-04-23,13400000.0,EUR,14437912.0,11-50,19400000.0,EUR,21709673.0,3.0,,,,,,4.0,,,,For Profit,2015-01-01,https://twitter.com/Andjaro_fr,https://www.facebook.com/andjaro.fr,https://www.linkedin.com/company/andjaro/,Early Stage Venture,,,$1M to $10M
1036,Primer,https://www.crunchbase.com/organization/primer-7cbe,"San Francisco, California, United States","Artificial Intelligence, Content, Machine Learning",Series B,2018-11-15,40000000.0,USD,40000000.0,51-100,54700000.0,USD,54700000.0,5.0,,,,,,1.0,,,,For Profit,2015-01-01,https://twitter.com/primer_ai,,https://www.linkedin.com/company/primer-ai/,Early Stage Venture,,,$1M to $10M
1040,Chorus.ai,https://www.crunchbase.com/organization/chorus-ai,"San Francisco, California, United States","Artificial Intelligence, Big Data, Customer Service, Information Technology, Machine Learning, Sales, Software",Series B,2018-12-13,33000000.0,USD,33000000.0,51-100,55300000.0,USD,55300000.0,3.0,,,,,,3.0,,,,For Profit,2015-01-01,https://twitter.com/chorus_ai,https://www.facebook.com/chorusai,https://www.linkedin.com/company/chorus.ai,Early Stage Venture,,,$1M to $10M
1042,Spendesk,https://www.crunchbase.com/organization/spendesk,"Paris, Ile-de-France, France","B2B, Credit Cards, Financial Services, FinTech, Payments, SaaS, Software",Series B,2019-09-04,38400000.0,USD,38400000.0,101-250,50527442.0,USD,50527442.0,4.0,,,,,,4.0,,,,For Profit,2015-01-01,https://twitter.com/spendesk,https://www.facebook.com/spendesk/,https://www.linkedin.com/company/spendesk,Early Stage Venture,,,$1M to $10M
1046,Shadow,https://www.crunchbase.com/organization/shadow-3,"Paris, Ile-de-France, France","Cloud Computing, Cloud Data Services, Computer, Gaming, Hardware, Software",Series B,2019-10-30,30000000.0,EUR,33454513.0,101-250,138154513.0,USD,138154513.0,5.0,,,,,,3.0,,,,For Profit,2015-01-01,https://twitter.com/Shadow_France,https://www.facebook.com/ShadowCloudGaming,https://www.linkedin.com/company/shadowpc/,Early Stage Venture,,,$1M to $10M
1056,Alluxio,https://www.crunchbase.com/organization/alluxio,"San Mateo, California, United States","Open Source, Software",Series B,2020-04-16,7000000.0,USD,7000000.0,11-50,23000000.0,USD,23000000.0,3.0,,,,,,2.0,,,,For Profit,2015-01-01,https://twitter.com/Alluxio,https://www.facebook.com/Alluxio-Inc-213853868965135/,https://www.linkedin.com/company/alluxio-inc-,Early Stage Venture,,,$1M to $10M
1060,Imply,https://www.crunchbase.com/organization/imply-data,"Burlingame, California, United States","Analytics, Big Data, Data Visualization, Enterprise Software, Open Source",Series B,2019-12-10,30000000.0,USD,30000000.0,51-100,45300000.0,USD,45300000.0,3.0,,,,,,3.0,,,,For Profit,2015-01-01,https://twitter.com/implydata,,https://www.linkedin.com/company/imply/,Early Stage Venture,,,$1M to $10M
1065,Scopio Labs,https://www.crunchbase.com/organization/scopio-2,"Tel Aviv, Tel Aviv, Israel","Consumer, Consumer Electronics, Small and Medium Businesses",Series B,2020-04-28,16000000.0,USD,16000000.0,11-50,23085651.0,USD,23085651.0,5.0,,,,,,2.0,,,,For Profit,2015-01-01,,,https://www.linkedin.com/company/10048158,Early Stage Venture,,,$1M to $10M
1069,MoneyTap,https://www.crunchbase.com/organization/moneytap-2,"Bangalore, Karnataka, India","Apps, Financial Services, Lending",Series B,2020-01-28,5000000000.0,INR,70185194.0,101-250,82485194.0,USD,82485194.0,2.0,,,,,,3.0,,,,For Profit,2015-01-01,https://twitter.com/MoneyTapApp,https://www.facebook.com/MoneyTapApp/,https://www.linkedin.com/company/moneytap-,Early Stage Venture,,,$1M to $10M
1073,Fourier Intelligence,https://www.crunchbase.com/organization/fourier-intelligence,"Shanghai, Shanghai, China","Medical, Medical Device, Rehabilitation",Series B,2020-05-06,100000000.0,CNY,14075189.0,101-250,130000000.0,CNY,18813515.0,3.0,,,,,,1.0,,,,,2015-01-01,,https://www.facebook.com/pg/FourierIntelligence/about/?ref=page_internal,https://www.linkedin.com/company/fourier-intelligence-co.-ltd./,Early Stage Venture,,,$1M to $10M
1075,Crowd Cow,https://www.crunchbase.com/organization/crowd-cow,"Seattle, Washington, United States","Consumer Goods, E-Commerce, Food and Beverage, Food Processing",Series B,2019-11-18,15127891.0,USD,15127891.0,1-10,25127891.0,USD,25127891.0,4.0,,,,,,2.0,,,,For Profit,2015-01-01,https://www.twitter.com/crowdcowusa,https://www.facebook.com/crowdcowusa/,https://www.linkedin.com/company/crowd-cow,Early Stage Venture,,,$1M to $10M
1078,Pipefy,https://www.crunchbase.com/organization/pipefy,"San Francisco, California, United States","Information Technology, SaaS, Sales Automation, Software, Task Management",Series B,2019-07-10,45000000.0,USD,45000000.0,101-250,63737500.0,USD,63737500.0,5.0,,,,,,4.0,,,,For Profit,2015-01-01,https://twitter.com/pipefy,https://www.facebook.com/pipefy,https://www.linkedin.com/company/pipefy/,Early Stage Venture,,,$1M to $10M
1079,GO1,https://www.crunchbase.com/organization/go1,"Brisbane, Queensland, Australia","Business Development, Compliance, Corporate Training, CRM, E-Learning, Education, SaaS, Software, Training",Series B,2019-03-18,30000000.0,USD,30000000.0,101-250,43708345.0,USD,43708345.0,6.0,,,,,,4.0,,,,For Profit,2015-01-01,http://twitter.com/go1com,https://www.facebook.com/go1com/,http://www.linkedin.com/company/go1/,Early Stage Venture,,,$1M to $10M
1082,NiYO Solutions,https://www.crunchbase.com/organization/niyo-solutions,"Bangalore, Karnataka, India","Finance, Financial Services, FinTech",Series B,2019-07-09,35000000.0,USD,35000000.0,11-50,49200000.0,USD,49200000.0,3.0,,,,,,1.0,,,,For Profit,2015-01-01,https://twitter.com/gotniyo,https://www.facebook.com/getniyo/,https://www.linkedin.com/company/niyo-solutions-inc/,Early Stage Venture,,,$1M to $10M
1087,EarlySalary,https://www.crunchbase.com/organization/earlysalary,"Pune, Maharashtra, India","Financial Services, FinTech, Personal Finance",Series B,2019-05-01,1160000.0,USD,1160000.0,101-250,23215777.0,USD,23215777.0,6.0,Made Acquisitions,,,1.0,,1.0,,,,For Profit,2015-01-01,https://www.twitter.com/early_salary,https://www.facebook.com/EarlySalary/,https://www.linkedin.com/company/early-salary/,Early Stage Venture,,,$1M to $10M
1088,Rapido Bike Taxi,https://www.crunchbase.com/organization/rapido,"Bengaluru, Karnataka, India","Information Services, Mobile Apps, Public Transportation, Software, Taxi Service, Transportation",Series B,2019-08-18,55000000.0,USD,55000000.0,1001-5000,78391830.0,USD,78391830.0,8.0,Made Acquisitions,,,2.0,,3.0,,,,For Profit,2015-01-01,https://twitter.com/rapidobikeapp,https://www.facebook.com/Rapido-App-1534792456811044/timeline/?ref=hl,https://www.linkedin.com/company/rapido-bike-taxi?trk=ppro_cprof,Early Stage Venture,,,$1M to $10M
1090,RiskRecon,https://www.crunchbase.com/organization/riskrecon,"Salt Lake City, Utah, United States","Cyber Security, Network Security, SaaS, Security",Series B,2018-08-07,25000000.0,USD,25000000.0,51-100,40000000.0,USD,40000000.0,3.0,Was Acquired,MasterCard,https://www.crunchbase.com/organization/mastercard,,,2.0,,,,For Profit,2015-01-01,https://www.twitter.com/riskrecon,https://www.facebook.com/riskrecon,https://www.linkedin.com/company/riskrecon,M&A,Acquisition,2019-12-23,$1M to $10M
1092,Fabhotels,https://www.crunchbase.com/organization/fabhotels,"Gurgaon, Haryana, India","E-Commerce, Hospitality, Hotel, Travel Accommodations",Series B,2020-01-07,400000000.0,INR,5558141.0,51-100,48598636.0,USD,48598636.0,7.0,,,,,,2.0,,,,For Profit,2015-01-01,https://www.twitter.com/fabhotels,https://www.facebook.com/fabhotelscom,https://www.linkedin.com/company/fabhotels-com/,Early Stage Venture,,,$1M to $10M
1093,Triplebyte,https://www.crunchbase.com/organization/triplebyte,"San Francisco, California, United States","Human Resources, Internet, Recruiting, Software",Series B,2019-04-11,35000000.0,USD,35000000.0,51-100,48120000.0,USD,48120000.0,4.0,,,,,,3.0,,,,For Profit,2015-01-01,https://twitter.com/triple_byte,https://www.facebook.com/triplebyte,https://www.linkedin.com/company/triplebyte,Early Stage Venture,,,$1M to $10M
1094,FiveAI,https://www.crunchbase.com/organization/fiveai,"Cambridge, Cambridgeshire, United Kingdom","Artificial Intelligence, Autonomous Vehicles, Machine Learning, Software",Series B,2020-03-03,41000000.0,USD,41000000.0,101-250,78700000.0,USD,78700000.0,3.0,,,,,,4.0,,,,For Profit,2015-01-01,https://twitter.com/_FiveAI,,https://www.linkedin.com/company/five-ai/,Early Stage Venture,,,$1M to $10M
1098,Secure Code Warrior,https://www.crunchbase.com/organization/secure-code-warrior,"Sydney, New South Wales, Australia","Cyber Security, Information Technology, Quality Assurance, Security, Software",Series B,2019-12-11,48000000.0,USD,48000000.0,101-250,51500000.0,USD,51500000.0,3.0,Made Acquisitions,,,1.0,,7.0,,,,For Profit,2015-01-01,https://twitter.com/SecCodeWarrior,https://www.facebook.com/securecodewarrior/,https://www.linkedin.com/company/secure-code-warrior/,Early Stage Venture,,,$1M to $10M
1101,Spinny,https://www.crunchbase.com/organization/spinny,"Gurgaon, Haryana, India","E-Commerce, E-Commerce Platforms, Internet, Retail",Series B,2019-09-27,43700000.0,USD,43700000.0,501-1000,61900000.0,USD,61900000.0,4.0,Made Acquisitions,,,1.0,,3.0,,,,For Profit,2015-01-01,https://twitter.com/myspinny,https://www.facebook.com/mySpinny.Cars,https://www.linkedin.com/company/spinny,Early Stage Venture,,,$1M to $10M
1102,Sense,https://www.crunchbase.com/organization/sense-talent-labs,"San Francisco, California, United States","Consulting, Internet, Recruiting, SaaS, Software",Series B,2019-05-03,13500000.0,USD,13500000.0,51-100,23500000.0,USD,23500000.0,3.0,,,,,,4.0,,,,For Profit,2015-01-01,https://twitter.com/sense_hq,https://www.facebook.com/sensehq.co/,https://www.linkedin.com/company/sensehq/,Early Stage Venture,,,$1M to $10M
1103,CREXi,https://www.crunchbase.com/organization/crexi,"Venice, California, United States","Commercial Real Estate, Marketplace, Real Estate",Series B,2020-01-24,30000000.0,USD,30000000.0,101-250,54000000.0,USD,54000000.0,4.0,,,,,,4.0,,,,For Profit,2015-01-01,https://twitter.com/CREXinc,https://www.facebook.com/pages/CREXi/1159047474121159?ref=hl,https://www.linkedin.com/company/commercial-real-estate-exchange-inc-/,Early Stage Venture,,,$1M to $10M
1107,Mux,https://www.crunchbase.com/organization/mux-2,"San Francisco, California, United States","Analytics, Developer APIs, Developer Tools, Enterprise Software, Software, Video, Video Streaming",Series B,2019-08-14,20000000.0,USD,20000000.0,51-100,31920000.0,USD,31920000.0,5.0,,,,,,4.0,,,,For Profit,2015-01-01,https://www.twitter.com/muxhq,https://www.facebook.com/MuxHQ/,https://www.linkedin.com/company/mux/,Early Stage Venture,,,$1M to $10M
1108,Cynet,https://www.crunchbase.com/organization/cynet-2,"New York, New York, United States","Computer, Cyber Security, Network Security",Series B,2018-06-27,13000000.0,USD,13000000.0,51-100,20000000.0,USD,20000000.0,2.0,,,,,,4.0,,,,For Profit,2015-01-01,https://twitter.com/cynet360,https://www.facebook.com/cynet360/,https://www.linkedin.com/company/cynet-security,Early Stage Venture,,,$1M to $10M
1113,6 River Systems,https://www.crunchbase.com/organization/6-river-systems,"Waltham, Massachusetts, United States","Industrial Automation, Retail, Retail Technology, Robotics",Series B,2018-01-09,25000000.0,USD,25000000.0,51-100,46000000.0,USD,46000000.0,3.0,Was Acquired,Shopify,https://www.crunchbase.com/organization/shopify,,450000000.0,3.0,,450000000.0,USD,For Profit,2015-01-01,https://twitter.com/6riversystems,https://www.facebook.com/6RiverSystems/,https://www.linkedin.com/company/6-river-systems-inc.,M&A,Acquisition,2019-09-10,$1M to $10M
1118,TechSee,https://www.crunchbase.com/organization/techsee,"Herzliya, Tel Aviv, Israel","Artificial Intelligence, Augmented Reality, Communications Infrastructure, Mobile, Software, Virtualization",Series B,2018-12-10,16000000.0,USD,16000000.0,11-50,23500000.0,USD,23500000.0,3.0,,,,,,3.0,,,,For Profit,2015-01-01,https://twitter.com/techsee_me,https://www.facebook.com/TechSee-786286871505772/,https://www.linkedin.com/company/10024226,Early Stage Venture,,,$1M to $10M
1122,Ori,https://www.crunchbase.com/organization/ori,"Boston, Massachusetts, United States","Furniture, Hardware, Real Estate, Robotics",Series B,2019-09-05,20000000.0,USD,20000000.0,11-50,27115000.0,USD,27115000.0,5.0,,,,,,5.0,,,,For Profit,2015-01-01,https://twitter.com/ori_living,https://www.facebook.com/oriliving/,https://www.linkedin.com/company/ori-living/,Early Stage Venture,,,$1M to $10M
1124,PaySense,https://www.crunchbase.com/organization/paysense,"Mumbai, Maharashtra, India","Consulting, Financial Services, FinTech, Information Technology, Personal Finance",Series B,2018-07-20,18000000.0,USD,18000000.0,101-250,25600000.0,USD,25600000.0,3.0,Was Acquired,PayU,https://www.crunchbase.com/organization/payu-t-rkiye,,185000000.0,3.0,,185000000.0,USD,For Profit,2015-01-01,https://www.twitter.com/gopaysense,https://www.facebook.com/paysense-284122008600637,https://www.linkedin.com/company-beta/6576347/,M&A,Acquisition,2020-01-10,$1M to $10M
1128,Bombay Shaving Company,https://www.crunchbase.com/organization/bombay-shaving-company,"New Delhi, Delhi, India","Consumer Goods, Lifestyle, Men's",Series B,2019-12-26,450000000.0,INR,6311289.0,1-10,9461289.0,USD,9461289.0,4.0,,,,,,4.0,,,,For Profit,2015-01-01,https://twitter.com/bombayshavingco,https://www.facebook.com/bombayshavingcompany/,https://www.linkedin.com/company/7577706?trk=tyah,Early Stage Venture,,,$1M to $10M
1131,Intuition Robotics,https://www.crunchbase.com/organization/intuition-robotics,"Ramat Gan, Tel Aviv, Israel","Artificial Intelligence, Human Computer Interaction, Robotics, Social, Software",Series B,2020-02-13,36000000.0,USD,36000000.0,51-100,58000000.0,USD,58000000.0,5.0,,,,,,3.0,,,,For Profit,2015-01-01,https://twitter.com/intuitionrobo,https://www.facebook.com/intuitionrobotics/,https://www.linkedin.com/company/intuition-robotics/,Early Stage Venture,,,$1M to $10M
1134,WorkSpan,https://www.crunchbase.com/organization/workspan,"Foster City, California, United States","Computer, Marketing, Software",Series B,2019-06-03,27000000.0,USD,27000000.0,51-100,36000000.0,USD,36000000.0,2.0,,,,,,3.0,,,,For Profit,2015-01-01,https://www.twitter.com/workspan,https://www.facebook.com/workspan,https://www.linkedin.com/company/workspan/,Early Stage Venture,,,$1M to $10M
1139,BlackThorn Therapeutics,https://www.crunchbase.com/organization/blackthorn-therapeutics,"San Francisco, California, United States","Artificial Intelligence, Biotechnology, Health Care, Therapeutics",Series B,2019-06-13,76000000.0,USD,76000000.0,11-50,138000000.0,USD,138000000.0,4.0,,,,,,2.0,,,,For Profit,2015-01-01,https://twitter.com/blackthornrx,,https://www.linkedin.com/company/blackthorn-therapeutics/,Early Stage Venture,,,$1M to $10M
1148,Job Today,https://www.crunchbase.com/organization/job-today,"Luxembourg, Luxembourg, Luxembourg","Apps, Employment, Mobile",Series B,2018-09-11,16000000.0,USD,16000000.0,11-50,81000000.0,USD,81000000.0,4.0,,,,,,2.0,,,,For Profit,2015-01-01,https://twitter.com/JobToday_UK,https://www.facebook.com/jobtodayUK/,https://www.linkedin.com/company/jobtoday,Early Stage Venture,,,$1M to $10M
1149,Carbon Relay,https://www.crunchbase.com/organization/carbon-relay,"Boston, Massachusetts, United States","Artificial Intelligence, Developer Tools, Information Technology",Series B,2020-02-11,63000000.0,USD,63000000.0,11-50,68000000.0,USD,68000000.0,2.0,,,,,,1.0,,,,,2015-01-01,https://twitter.com/carbonrelay,,https://www.linkedin.com/company/carbonrelay/,Early Stage Venture,,,$1M to $10M
1154,Talespin,https://www.crunchbase.com/organization/talespin-company,"Culver City, California, United States","Artificial Intelligence, Augmented Reality, Corporate Training, Enterprise Software, Software, Training, Virtual Reality",Series B,2020-03-03,15000000.0,USD,15000000.0,51-100,20595000.0,USD,20595000.0,3.0,Made Acquisitions,,,1.0,,2.0,,,,For Profit,2015-01-01,https://twitter.com/talespincompany,https://www.facebook.com/talespin.company,https://www.linkedin.com/company/talespin/,Early Stage Venture,,,$1M to $10M
1159,Balbix,https://www.crunchbase.com/organization/balbix,"San Jose, California, United States","Computer, Network Security, Security",Series B,2018-06-27,20000000.0,USD,20000000.0,51-100,28600000.0,USD,28600000.0,2.0,,,,,,1.0,,,,For Profit,2015-01-01,https://twitter.com/balbixinc,,https://www.linkedin.com/company/balbix,Early Stage Venture,,,$1M to $10M
