,Organization Name,Organization Name URL,Headquarters Location,Industries,Last Funding Type,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Number of Employees,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Number of Funding Rounds,Acquisition Status,Acquired by,Acquired by URL,Number of Acquisitions,Acquisition Price Currency (in USD),Number of Founders,Unnamed: 20,Acquisition Price,Price Currency,Company Type,Founded Date,Twitter,Facebook,LinkedIn,Funding Status,Acquisition Type,Announced Date,Estimated Revenue Range
12842,Elasmogen,https://www.crunchbase.com/organization/elasmogen,"Aberdeen, Aberdeen City, United Kingdom","Medical, Therapeutics",Venture - Series Unknown,2020-01-10,2000000.0,GBP,2612999.0,1-10,5200000.0,GBP,6647462.0,4.0,,,,,,1.0,,,,,2016-01-01,https://twitter.com/ElasmogenLtd,,https://www.linkedin.com/company/elasmogen-ltd,,,,$1M to $10M
12843,Future Ordering,https://www.crunchbase.com/organization/future-ordering,"Stockholm, Stockholms Lan, Sweden","Catering, Cloud Management, Restaurants",Venture - Series Unknown,2017-09-08,22000000.0,SEK,2774309.0,11-50,22000000.0,SEK,2774309.0,1.0,,,,,,1.0,,,,For Profit,2016-01-01,https://twitter.com/futureordering,https://www.facebook.com/FutureOrdering/,https://www.linkedin.com/company/future-ordering/,,,,$1M to $10M
12849,Embodied,https://www.crunchbase.com/organization/embodied-inc,"Pasadena, California, United States","Artificial Intelligence, Health Care, Robotics, Wellness",Venture - Series Unknown,2020-03-13,9599995.0,USD,9599995.0,11-50,43992071.0,USD,43992071.0,5.0,,,,,,2.0,,,,For Profit,2016-01-01,https://twitter.com/embodiedinc,https://www.facebook.com/embodiedinc,https://www.linkedin.com/company/embodied-inc.,,,,$1M to $10M
12860,Codeta,https://www.crunchbase.com/organization/codeta,"Valletta, NA - Malta, Malta","Developer Platform, Gamification, Gaming",Venture - Series Unknown,2017-05-12,2300000.0,EUR,2514590.0,11-50,4913568.0,USD,4913568.0,2.0,,,,,,1.0,,,,For Profit,2016-01-01,https://twitter.com/codetacasino,,https://www.linkedin.com/company-beta/10868548/,,,,$1M to $10M
12862,ICONOMI,https://www.crunchbase.com/organization/iconomi,"Ljubljana, Ljubljana Urban Commune, Slovenia","Finance, Financial Services, FinTech",Venture - Series Unknown,2016-09-29,10600000.0,USD,10600000.0,11-50,10600000.0,USD,10600000.0,1.0,,,,,,2.0,,,,For Profit,2016-01-01,https://twitter.com/iconominet,https://www.facebook.com/iconomi.net/,https://www.linkedin.com/company/iconominet/,,,,$1M to $10M
12879,Mondo Ride,https://www.crunchbase.com/organization/mondo-ride,"Nairobi, Nairobi Area, Kenya","Apps, Information Technology, Internet, Transportation",Venture - Series Unknown,2018-01-31,5000000.0,USD,5000000.0,51-100,5000000.0,USD,5000000.0,1.0,,,,,,2.0,,,,For Profit,2016-01-01,https://twitter.com/mondoride254?lang=en,https://www.facebook.com/mondoride,https://www.linkedin.com/company/mondo-ride,,,,$1M to $10M
12880,HLTH,https://www.crunchbase.com/organization/hlth,"New York, New York, United States","Event Promotion, Events, Health Care",Venture - Series Unknown,2017-06-13,5000000.0,USD,5000000.0,11-50,5000000.0,USD,5000000.0,1.0,,,,,,1.0,,,,For Profit,2016-01-01,https://twitter.com/hlthevent,,https://www.linkedin.com/company-beta/15238987/,,,,$1M to $10M
12881,Roth Industries,https://www.crunchbase.com/organization/roth-industries-ad68,"Colorado Springs, Colorado, United States","Food Delivery, Food Processing, Manufacturing",Venture - Series Unknown,2020-02-24,2000000.0,USD,2000000.0,1-10,2200000.0,USD,2200000.0,4.0,,,,,,2.0,,,,For Profit,2016-01-01,,https://www.facebook.com/pg/RothIndustries/,https://www.linkedin.com/company/rothindustries/,,,,$1M to $10M
12882,Sheprd,https://www.crunchbase.com/organization/sheprd,"Boston, Massachusetts, United States","Public Transportation, Transportation, Travel, Travel Accommodations, Travel Agency",Venture - Series Unknown,2018-01-10,1000000.0,USD,1000000.0,11-50,1150000.0,USD,1150000.0,2.0,,,,,,2.0,,,,For Profit,2016-01-01,https://www.twitter.com/ridesheprd,https://www.facebook.com/ridesheprd,https://www.linkedin.com/in/nicholasjasset,,,,$1M to $10M
12886,ParaGen Technologies,https://www.crunchbase.com/organization/paragen-technologies,"Columbus, Ohio, United States","Clinical Trials, Hospital, Medical",Venture - Series Unknown,2018-11-29,3000000.0,USD,3000000.0,1-10,7475000.0,USD,7475000.0,3.0,,,,,,1.0,,,,For Profit,2016-01-01,https://twitter.com/paragentech,,https://www.linkedin.com/company/paragen-technologies,,,,$1M to $10M
